timestamp,task,round,paper_id,token,attempt,outcome,failure_kind,detail,exit_code,duration_seconds,raw_path
2026-08-28T05:32:40+00:00,exclusion,1,ZS5WVT7S,c6864848178c3003,1,failure,process,,1,1.86,results\04_classification\raw\exclusion_r1\c6864848178c3003.attempt1.jsonl
2026-08-28T05:32:41+00:00,exclusion,1,3MBN8DIA,0f9d5101ccb21057,1,failure,process,,1,1.92,results\04_classification\raw\exclusion_r1\0f9d5101ccb21057.attempt1.jsonl
2026-08-28T05:32:41+00:00,exclusion,1,BAABE7JM,d9cfab9a8bf2e8ab,1,failure,process,,1,2.38,results\04_classification\raw\exclusion_r1\d9cfab9a8bf2e8ab.attempt1.jsonl
2026-08-28T05:32:41+00:00,exclusion,1,LGEECHQM,c734b2c2fdeb52a0,1,failure,process,,1,2.03,results\04_classification\raw\exclusion_r1\c734b2c2fdeb52a0.attempt1.jsonl
2026-08-28T05:32:41+00:00,exclusion,1,F7UIGLIK,bd37512908045c78,1,failure,process,,1,1.92,results\04_classification\raw\exclusion_r1\bd37512908045c78.attempt1.jsonl
2026-08-28T05:32:42+00:00,exclusion,1,NCY67FZ9,1660e4f1ba973651,1,failure,process,,1,1.91,results\04_classification\raw\exclusion_r1\1660e4f1ba973651.attempt1.jsonl
2026-08-28T05:32:42+00:00,exclusion,1,UPVYYFVQ,506534cd6df2618c,1,failure,process,,1,2.0,results\04_classification\raw\exclusion_r1\506534cd6df2618c.attempt1.jsonl
2026-08-28T05:32:43+00:00,exclusion,1,D29P9RKT,4b2860968c45283a,1,failure,process,,1,1.84,results\04_classification\raw\exclusion_r1\4b2860968c45283a.attempt1.jsonl
2026-08-28T05:32:43+00:00,exclusion,1,TB7DEJ83,495f966857de443f,1,failure,process,,1,1.98,results\04_classification\raw\exclusion_r1\495f966857de443f.attempt1.jsonl
2026-08-28T05:32:43+00:00,exclusion,1,XFPCQLGP,c65429e8a4878b4f,1,failure,process,,1,2.0,results\04_classification\raw\exclusion_r1\c65429e8a4878b4f.attempt1.jsonl
2026-08-28T05:32:43+00:00,exclusion,1,ECH2D7BJ,8fc4f69b8941216a,1,failure,process,,1,1.86,results\04_classification\raw\exclusion_r1\8fc4f69b8941216a.attempt1.jsonl
2026-08-28T05:32:44+00:00,exclusion,1,HA9IHJB6,ca76b83865174a11,1,failure,process,,1,1.88,results\04_classification\raw\exclusion_r1\ca76b83865174a11.attempt1.jsonl
2026-08-28T05:32:44+00:00,exclusion,1,NQ4Y7FIA,e90e524597446b3e,1,failure,process,,1,1.88,results\04_classification\raw\exclusion_r1\e90e524597446b3e.attempt1.jsonl
2026-08-28T05:32:44+00:00,exclusion,1,LD2EYF43,902088b43635cd90,1,failure,process,,1,1.89,results\04_classification\raw\exclusion_r1\902088b43635cd90.attempt1.jsonl
2026-08-28T08:50:22+00:00,exclusion,1,88XZGAZQ,32c49258c1f842ae,1,ok,,,0,4.09,results\04_classification\raw\exclusion_r1\32c49258c1f842ae.attempt1.jsonl
2026-08-28T08:50:22+00:00,exclusion,1,JPXXAFJZ,d94b13717a8a5da1,1,ok,,,0,4.17,results\04_classification\raw\exclusion_r1\d94b13717a8a5da1.attempt1.jsonl
2026-08-28T08:50:22+00:00,exclusion,1,W8PNS3ZQ,d814beb3fb2a24a8,1,ok,,,0,4.49,results\04_classification\raw\exclusion_r1\d814beb3fb2a24a8.attempt1.jsonl
2026-08-28T08:50:24+00:00,exclusion,1,FRK7DQLC,58fd9d59b73bea3e,1,ok,,,0,6.64,results\04_classification\raw\exclusion_r1\58fd9d59b73bea3e.attempt1.jsonl
2026-08-28T08:50:25+00:00,exclusion,1,KMRQTRP3,f07420b34b904d28,1,ok,,,0,7.0,results\04_classification\raw\exclusion_r1\f07420b34b904d28.attempt1.jsonl
2026-08-28T08:50:26+00:00,exclusion,1,I6GH9T7T,ff7115bbe093fc74,1,ok,,,0,3.62,results\04_classification\raw\exclusion_r1\ff7115bbe093fc74.attempt1.jsonl
2026-08-28T08:50:27+00:00,exclusion,1,QEHREYLH,86aae18b62efe197,1,ok,,,0,4.39,results\04_classification\raw\exclusion_r1\86aae18b62efe197.attempt1.jsonl
2026-08-28T08:50:29+00:00,exclusion,1,VZQD5RZ8,663d80a5d2ab92d8,1,ok,,,0,4.02,results\04_classification\raw\exclusion_r1\663d80a5d2ab92d8.attempt1.jsonl
2026-08-28T08:50:30+00:00,exclusion,1,GK558E5R,77f3d48ce4b54b7e,1,ok,,,0,12.64,results\04_classification\raw\exclusion_r1\77f3d48ce4b54b7e.attempt1.jsonl
2026-08-28T08:50:31+00:00,exclusion,1,D6FQ47HW,687b6937210ed400,1,ok,,,0,5.61,results\04_classification\raw\exclusion_r1\687b6937210ed400.attempt1.jsonl
2026-08-28T08:50:32+00:00,exclusion,1,ZETJJPRR,26a4454bbf2c7550,1,ok,,,0,5.83,results\04_classification\raw\exclusion_r1\26a4454bbf2c7550.attempt1.jsonl
2026-08-28T08:50:32+00:00,exclusion,1,MTLFVN94,6fc0ad66a4e1c400,1,ok,,,0,8.08,results\04_classification\raw\exclusion_r1\6fc0ad66a4e1c400.attempt1.jsonl
2026-08-28T08:50:33+00:00,exclusion,1,SRGFMEL6,6b655316d8ba09f7,1,ok,,,0,4.2,results\04_classification\raw\exclusion_r1\6b655316d8ba09f7.attempt1.jsonl
2026-08-28T08:50:35+00:00,exclusion,1,CKEF67C5,9feb095e2b46b837,1,ok,,,0,4.16,results\04_classification\raw\exclusion_r1\9feb095e2b46b837.attempt1.jsonl
2026-08-28T08:50:36+00:00,exclusion,1,C9P63S2B,d23b338e68f57f94,1,ok,,,0,3.83,results\04_classification\raw\exclusion_r1\d23b338e68f57f94.attempt1.jsonl
2026-08-28T08:50:36+00:00,exclusion,1,U9LEIXXF,e1ad9d74d2b09f93,1,ok,,,0,3.89,results\04_classification\raw\exclusion_r1\e1ad9d74d2b09f93.attempt1.jsonl
2026-08-28T08:50:37+00:00,exclusion,1,S47B3QEJ,714958c5cf0dc145,1,ok,,,0,3.67,results\04_classification\raw\exclusion_r1\714958c5cf0dc145.attempt1.jsonl
2026-08-28T08:50:39+00:00,exclusion,1,767M69JK,f5d68fbe8a69229b,1,ok,,,0,8.03,results\04_classification\raw\exclusion_r1\f5d68fbe8a69229b.attempt1.jsonl
2026-08-28T08:50:40+00:00,exclusion,1,FZB8IQSZ,bda53e5ffb5c27c7,1,ok,,,0,3.72,results\04_classification\raw\exclusion_r1\bda53e5ffb5c27c7.attempt1.jsonl
2026-08-28T08:50:40+00:00,exclusion,1,ZS5WVT7S,f9bf81633414b856,1,ok,,,0,3.64,results\04_classification\raw\exclusion_r1\f9bf81633414b856.attempt1.jsonl
2026-08-28T08:50:40+00:00,exclusion,1,5VWZPNEQ,fc8d469d1cf7dc5d,1,ok,,,0,18.61,results\04_classification\raw\exclusion_r1\fc8d469d1cf7dc5d.attempt1.jsonl
2026-08-28T08:50:43+00:00,exclusion,1,TYUTRABV,00372292a95717ea,1,ok,,,0,8.41,results\04_classification\raw\exclusion_r1\00372292a95717ea.attempt1.jsonl
2026-08-28T08:50:43+00:00,exclusion,1,2BDG7GVP,e857b665f7b27470,1,ok,,,0,6.84,results\04_classification\raw\exclusion_r1\e857b665f7b27470.attempt1.jsonl
2026-08-28T08:50:43+00:00,exclusion,1,3MBN8DIA,e5054deaa0d3b716,1,ok,,,0,3.09,results\04_classification\raw\exclusion_r1\e5054deaa0d3b716.attempt1.jsonl
2026-08-28T08:50:45+00:00,exclusion,1,F7UIGLIK,7105b84a1876dcfe,1,ok,,,0,4.51,results\04_classification\raw\exclusion_r1\7105b84a1876dcfe.attempt1.jsonl
2026-08-28T08:50:45+00:00,exclusion,1,BAABE7JM,189cdfa27edc19d0,1,ok,,,0,5.75,results\04_classification\raw\exclusion_r1\189cdfa27edc19d0.attempt1.jsonl
2026-08-28T08:50:47+00:00,exclusion,1,D29P9RKT,91102d5ead3b7083,1,ok,,,0,3.84,results\04_classification\raw\exclusion_r1\91102d5ead3b7083.attempt1.jsonl
2026-08-28T08:50:47+00:00,exclusion,1,UPVYYFVQ,445a8b725acdbc10,1,ok,,,0,3.91,results\04_classification\raw\exclusion_r1\445a8b725acdbc10.attempt1.jsonl
2026-08-28T08:50:47+00:00,exclusion,1,NCY67FZ9,7dcd1e3a9fa061c7,1,ok,,,0,4.34,results\04_classification\raw\exclusion_r1\7dcd1e3a9fa061c7.attempt1.jsonl
2026-08-28T08:50:49+00:00,exclusion,1,TB7DEJ83,96e88248ea953b5a,1,ok,,,0,3.61,results\04_classification\raw\exclusion_r1\96e88248ea953b5a.attempt1.jsonl
2026-08-28T08:50:49+00:00,exclusion,1,XFPCQLGP,b62902917efc9252,1,ok,,,0,3.81,results\04_classification\raw\exclusion_r1\b62902917efc9252.attempt1.jsonl
2026-08-28T08:50:51+00:00,exclusion,1,HA9IHJB6,30242293161a092a,1,ok,,,0,3.56,results\04_classification\raw\exclusion_r1\30242293161a092a.attempt1.jsonl
2026-08-28T08:50:52+00:00,exclusion,1,ECH2D7BJ,37ec1be6b073d9e0,1,ok,,,0,4.97,results\04_classification\raw\exclusion_r1\37ec1be6b073d9e0.attempt1.jsonl
2026-08-28T08:50:53+00:00,exclusion,1,NQ4Y7FIA,5ca7808a60ca4bed,1,ok,,,0,5.41,results\04_classification\raw\exclusion_r1\5ca7808a60ca4bed.attempt1.jsonl
2026-08-28T08:50:53+00:00,exclusion,1,LD2EYF43,5d15f66606b07efd,1,ok,,,0,4.62,results\04_classification\raw\exclusion_r1\5d15f66606b07efd.attempt1.jsonl
2026-08-28T08:51:07+00:00,exclusion,1,LGEECHQM,c0f645e0f525f874,1,ok,,,0,26.5,results\04_classification\raw\exclusion_r1\c0f645e0f525f874.attempt1.jsonl
2026-08-28T08:51:35+00:00,exclusion,1,WPF7MUCV,63e4c7d41b2535d0,1,ok,,,0,3.67,results\04_classification\raw\exclusion_r1\63e4c7d41b2535d0.attempt1.jsonl
2026-08-28T08:51:35+00:00,exclusion,1,WCA66X4I,564a4a3e630781b9,1,ok,,,0,6.45,results\04_classification\raw\exclusion_r1\564a4a3e630781b9.attempt1.jsonl
2026-08-28T08:51:35+00:00,exclusion,1,P6QS3RSX,2c289613702a8d00,1,ok,,,0,7.72,results\04_classification\raw\exclusion_r1\2c289613702a8d00.attempt1.jsonl
2026-08-28T08:51:35+00:00,exclusion,1,UIB8ZYW3,6f652633bb809cd6,1,ok,,,0,3.56,results\04_classification\raw\exclusion_r1\6f652633bb809cd6.attempt1.jsonl
2026-08-28T08:51:35+00:00,exclusion,1,3YMCRN5A,460fcb03d2946d26,1,ok,,,0,3.7,results\04_classification\raw\exclusion_r1\460fcb03d2946d26.attempt1.jsonl
2026-08-28T08:51:35+00:00,exclusion,1,V4KK3YW4,d765a6bd759d4f66,1,ok,,,0,3.7,results\04_classification\raw\exclusion_r1\d765a6bd759d4f66.attempt1.jsonl
2026-08-28T08:51:35+00:00,exclusion,1,D24FD6G2,245d2adbfb3a994a,1,ok,,,0,3.89,results\04_classification\raw\exclusion_r1\245d2adbfb3a994a.attempt1.jsonl
2026-08-28T08:51:35+00:00,exclusion,1,65U9AYL7,5d3363d684b37f81,1,ok,,,0,4.39,results\04_classification\raw\exclusion_r1\5d3363d684b37f81.attempt1.jsonl
2026-08-28T08:51:35+00:00,exclusion,1,6XFGQN39,bdf8ea817cbfeed4,1,ok,,,0,5.12,results\04_classification\raw\exclusion_r1\bdf8ea817cbfeed4.attempt1.jsonl
2026-08-28T08:51:35+00:00,exclusion,1,6XSR8DVR,98247f56a135037f,1,ok,,,0,3.53,results\04_classification\raw\exclusion_r1\98247f56a135037f.attempt1.jsonl
2026-08-28T08:51:35+00:00,exclusion,1,HPIL7WVW,3dfad5b580e95b75,1,ok,,,0,3.55,results\04_classification\raw\exclusion_r1\3dfad5b580e95b75.attempt1.jsonl
2026-08-28T08:51:35+00:00,exclusion,1,2RDD8DGI,be4beae639bbb052,1,ok,,,0,4.12,results\04_classification\raw\exclusion_r1\be4beae639bbb052.attempt1.jsonl
2026-08-28T08:51:35+00:00,exclusion,1,DEN3TJZ5,a965d3e61bc44371,1,ok,,,0,4.14,results\04_classification\raw\exclusion_r1\a965d3e61bc44371.attempt1.jsonl
2026-08-28T08:51:35+00:00,exclusion,1,88XZGAZQ,32c49258c1f842ae,1,ok,,,0,4.09,results\04_classification\raw\exclusion_r1\32c49258c1f842ae.attempt1.jsonl
2026-08-28T08:51:35+00:00,exclusion,1,JPXXAFJZ,d94b13717a8a5da1,1,ok,,,0,4.17,results\04_classification\raw\exclusion_r1\d94b13717a8a5da1.attempt1.jsonl
2026-08-28T08:51:35+00:00,exclusion,1,W8PNS3ZQ,d814beb3fb2a24a8,1,ok,,,0,4.49,results\04_classification\raw\exclusion_r1\d814beb3fb2a24a8.attempt1.jsonl
2026-08-28T08:51:35+00:00,exclusion,1,FRK7DQLC,58fd9d59b73bea3e,1,ok,,,0,6.64,results\04_classification\raw\exclusion_r1\58fd9d59b73bea3e.attempt1.jsonl
2026-08-28T08:51:36+00:00,exclusion,1,KMRQTRP3,f07420b34b904d28,1,ok,,,0,7.0,results\04_classification\raw\exclusion_r1\f07420b34b904d28.attempt1.jsonl
2026-08-28T08:51:36+00:00,exclusion,1,I6GH9T7T,ff7115bbe093fc74,1,ok,,,0,3.62,results\04_classification\raw\exclusion_r1\ff7115bbe093fc74.attempt1.jsonl
2026-08-28T08:51:36+00:00,exclusion,1,QEHREYLH,86aae18b62efe197,1,ok,,,0,4.39,results\04_classification\raw\exclusion_r1\86aae18b62efe197.attempt1.jsonl
2026-08-28T08:51:36+00:00,exclusion,1,VZQD5RZ8,663d80a5d2ab92d8,1,ok,,,0,4.02,results\04_classification\raw\exclusion_r1\663d80a5d2ab92d8.attempt1.jsonl
2026-08-28T08:51:36+00:00,exclusion,1,GK558E5R,77f3d48ce4b54b7e,1,ok,,,0,12.64,results\04_classification\raw\exclusion_r1\77f3d48ce4b54b7e.attempt1.jsonl
2026-08-28T08:51:36+00:00,exclusion,1,D6FQ47HW,687b6937210ed400,1,ok,,,0,5.61,results\04_classification\raw\exclusion_r1\687b6937210ed400.attempt1.jsonl
2026-08-28T08:51:36+00:00,exclusion,1,ZETJJPRR,26a4454bbf2c7550,1,ok,,,0,5.83,results\04_classification\raw\exclusion_r1\26a4454bbf2c7550.attempt1.jsonl
2026-08-28T08:51:36+00:00,exclusion,1,MTLFVN94,6fc0ad66a4e1c400,1,ok,,,0,8.08,results\04_classification\raw\exclusion_r1\6fc0ad66a4e1c400.attempt1.jsonl
2026-08-28T08:51:36+00:00,exclusion,1,SRGFMEL6,6b655316d8ba09f7,1,ok,,,0,4.2,results\04_classification\raw\exclusion_r1\6b655316d8ba09f7.attempt1.jsonl
2026-08-28T08:51:36+00:00,exclusion,1,CKEF67C5,9feb095e2b46b837,1,ok,,,0,4.16,results\04_classification\raw\exclusion_r1\9feb095e2b46b837.attempt1.jsonl
2026-08-28T08:51:36+00:00,exclusion,1,C9P63S2B,d23b338e68f57f94,1,ok,,,0,3.83,results\04_classification\raw\exclusion_r1\d23b338e68f57f94.attempt1.jsonl
2026-08-28T08:51:36+00:00,exclusion,1,U9LEIXXF,e1ad9d74d2b09f93,1,ok,,,0,3.89,results\04_classification\raw\exclusion_r1\e1ad9d74d2b09f93.attempt1.jsonl
2026-08-28T08:51:36+00:00,exclusion,1,S47B3QEJ,714958c5cf0dc145,1,ok,,,0,3.67,results\04_classification\raw\exclusion_r1\714958c5cf0dc145.attempt1.jsonl
2026-08-28T08:51:37+00:00,exclusion,1,767M69JK,f5d68fbe8a69229b,1,ok,,,0,8.03,results\04_classification\raw\exclusion_r1\f5d68fbe8a69229b.attempt1.jsonl
2026-08-28T08:51:37+00:00,exclusion,1,FZB8IQSZ,bda53e5ffb5c27c7,1,ok,,,0,3.72,results\04_classification\raw\exclusion_r1\bda53e5ffb5c27c7.attempt1.jsonl
2026-08-28T08:51:37+00:00,exclusion,1,ZS5WVT7S,f9bf81633414b856,1,ok,,,0,3.64,results\04_classification\raw\exclusion_r1\f9bf81633414b856.attempt1.jsonl
2026-08-28T08:51:37+00:00,exclusion,1,5VWZPNEQ,fc8d469d1cf7dc5d,1,ok,,,0,18.61,results\04_classification\raw\exclusion_r1\fc8d469d1cf7dc5d.attempt1.jsonl
2026-08-28T08:51:37+00:00,exclusion,1,TYUTRABV,00372292a95717ea,1,ok,,,0,8.41,results\04_classification\raw\exclusion_r1\00372292a95717ea.attempt1.jsonl
2026-08-28T08:51:37+00:00,exclusion,1,2BDG7GVP,e857b665f7b27470,1,ok,,,0,6.84,results\04_classification\raw\exclusion_r1\e857b665f7b27470.attempt1.jsonl
2026-08-28T08:51:37+00:00,exclusion,1,3MBN8DIA,e5054deaa0d3b716,1,ok,,,0,3.09,results\04_classification\raw\exclusion_r1\e5054deaa0d3b716.attempt1.jsonl
2026-08-28T08:51:37+00:00,exclusion,1,F7UIGLIK,7105b84a1876dcfe,1,ok,,,0,4.51,results\04_classification\raw\exclusion_r1\7105b84a1876dcfe.attempt1.jsonl
2026-08-28T08:51:37+00:00,exclusion,1,BAABE7JM,189cdfa27edc19d0,1,ok,,,0,5.75,results\04_classification\raw\exclusion_r1\189cdfa27edc19d0.attempt1.jsonl
2026-08-28T08:51:37+00:00,exclusion,1,D29P9RKT,91102d5ead3b7083,1,ok,,,0,3.84,results\04_classification\raw\exclusion_r1\91102d5ead3b7083.attempt1.jsonl
2026-08-28T08:51:37+00:00,exclusion,1,UPVYYFVQ,445a8b725acdbc10,1,ok,,,0,3.91,results\04_classification\raw\exclusion_r1\445a8b725acdbc10.attempt1.jsonl
2026-08-28T08:51:38+00:00,exclusion,1,NCY67FZ9,7dcd1e3a9fa061c7,1,ok,,,0,4.34,results\04_classification\raw\exclusion_r1\7dcd1e3a9fa061c7.attempt1.jsonl
2026-08-28T08:51:38+00:00,exclusion,1,TB7DEJ83,96e88248ea953b5a,1,ok,,,0,3.61,results\04_classification\raw\exclusion_r1\96e88248ea953b5a.attempt1.jsonl
2026-08-28T08:51:38+00:00,exclusion,1,XFPCQLGP,b62902917efc9252,1,ok,,,0,3.81,results\04_classification\raw\exclusion_r1\b62902917efc9252.attempt1.jsonl
2026-08-28T08:51:38+00:00,exclusion,1,HA9IHJB6,30242293161a092a,1,ok,,,0,3.56,results\04_classification\raw\exclusion_r1\30242293161a092a.attempt1.jsonl
2026-08-28T08:51:38+00:00,exclusion,1,ECH2D7BJ,37ec1be6b073d9e0,1,ok,,,0,4.97,results\04_classification\raw\exclusion_r1\37ec1be6b073d9e0.attempt1.jsonl
2026-08-28T08:51:38+00:00,exclusion,1,NQ4Y7FIA,5ca7808a60ca4bed,1,ok,,,0,5.41,results\04_classification\raw\exclusion_r1\5ca7808a60ca4bed.attempt1.jsonl
2026-08-28T08:51:38+00:00,exclusion,1,LD2EYF43,5d15f66606b07efd,1,ok,,,0,4.62,results\04_classification\raw\exclusion_r1\5d15f66606b07efd.attempt1.jsonl
2026-08-28T08:51:38+00:00,exclusion,1,LGEECHQM,c0f645e0f525f874,1,ok,,,0,26.5,results\04_classification\raw\exclusion_r1\c0f645e0f525f874.attempt1.jsonl
2026-08-28T09:02:28+00:00,exclusion,1,WPF7MUCV,63e4c7d41b2535d0,1,ok,,,0,3.67,results\04_classification\raw\exclusion_r1\63e4c7d41b2535d0.attempt1.jsonl
2026-08-28T09:02:28+00:00,exclusion,1,WCA66X4I,564a4a3e630781b9,1,ok,,,0,6.45,results\04_classification\raw\exclusion_r1\564a4a3e630781b9.attempt1.jsonl
2026-08-28T09:02:28+00:00,exclusion,1,P6QS3RSX,2c289613702a8d00,1,ok,,,0,7.72,results\04_classification\raw\exclusion_r1\2c289613702a8d00.attempt1.jsonl
2026-08-28T09:02:28+00:00,exclusion,1,UIB8ZYW3,6f652633bb809cd6,1,ok,,,0,3.56,results\04_classification\raw\exclusion_r1\6f652633bb809cd6.attempt1.jsonl
2026-08-28T09:02:28+00:00,exclusion,1,3YMCRN5A,460fcb03d2946d26,1,ok,,,0,3.7,results\04_classification\raw\exclusion_r1\460fcb03d2946d26.attempt1.jsonl
2026-08-28T09:02:28+00:00,exclusion,1,V4KK3YW4,d765a6bd759d4f66,1,ok,,,0,3.7,results\04_classification\raw\exclusion_r1\d765a6bd759d4f66.attempt1.jsonl
2026-08-28T09:02:28+00:00,exclusion,1,D24FD6G2,245d2adbfb3a994a,1,ok,,,0,3.89,results\04_classification\raw\exclusion_r1\245d2adbfb3a994a.attempt1.jsonl
2026-08-28T09:02:28+00:00,exclusion,1,65U9AYL7,5d3363d684b37f81,1,ok,,,0,4.39,results\04_classification\raw\exclusion_r1\5d3363d684b37f81.attempt1.jsonl
